goodsID,goodsName,goodsURL,shopName,shopURL,monthly_sales,price,price_ave,comments
539911074861,【天猫超市】舒可曼纯正白砂糖400g*2包碳化糖细白糖幼砂糖,http://detail.tmall.com/item.htm?id=539911074861&skuId=4611686558338462765&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,3118,13.0,8.12元/500g,1914
522565124596,【天猫超市】太古 白砂糖 400g/袋 太古是居家旅行的上好选择,http://detail.tmall.com/item.htm?id=522565124596&skuId=4611686540992512500&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,2843,8.9,11.12元/500g,911
522542515980,【天猫超市】太古 优级白砂糖 1kg/袋 太古是居家旅行的上好选择,http://detail.tmall.com/item.htm?id=522542515980&skuId=4611686540969903884&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,2322,19.8,9.90元/500g,934
37766738359,烘焙原料 精制舒可曼烘焙糖霜糖粉细砂糖400g原装 螺旋袋装白砂糖,http://detail.tmall.com/item.htm?id=37766738359&skuId=4611686056194126263&user_id=2010076573&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,迎风别漾食品专营店,http://store.taobao.com/search.htm?user_number_id=2010076573&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,2081,7.0,8.75元/500g,5191
17947600455,【天猫超市】舒可曼优质白砂糖908g大包装带密封盖细白糖幼砂烘焙,http://detail.tmall.com/item.htm?id=17947600455&skuId=4611686036374988359&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,2080,13.8,7.60元/500g,3381
42835926801,【天猫超市】红棉食糖方糖454g/盒120粒装咖啡伴侣调糖白砂糖,http://detail.tmall.com/item.htm?id=42835926801&skuId=4611686061263314705&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,2047,9.6,10.57元/500g,2062
43512896067,舒可曼白砂糖 细砂糖幼砂糖烘焙专用 做蛋糕饼干白糖烘焙原料400g,http://detail.tmall.com/item.htm?id=43512896067&skuId=4611686061940283971&user_id=2282197587&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,安琪食品专营店,http://store.taobao.com/search.htm?user_number_id=2282197587&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1822,7.0,8.75元/500g,2913
41764332235,【天猫超市】红棉食糖一级白砂糖454g/袋碳化糖白糖粗砂糖细砂糖,http://detail.tmall.com/item.htm?id=41764332235&skuId=4611686060191720139&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1803,6.5,7.16元/500g,2321
18507600771,蜜福堂木糖醇代糖 烘焙原料饼干500g无糖甜味剂白砂糖 木糖醇食品,http://detail.tmall.com/item.htm?id=18507600771&skuId=4611686036934988675&user_id=579230650&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,美联食品专营店,http://store.taobao.com/search.htm?user_number_id=579230650&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1716,23.0,23.00元/500g,6559
15918359176,【天猫超市】舒可曼优质白砂糖454g年货细白糖幼砂糖烘焙糖打发糖,http://detail.tmall.com/item.htm?id=15918359176&skuId=4611686034345747080&user_id=725677994&cat_id=2&is_b=1&rn=96e1061469e3876d0d6949b8fe14bbf3,天猫超市,http://store.taobao.com/search.htm?user_number_id=725677994&rn=96e1061469e3876d0d6949b8fe14bbf3&keyword=白砂糖,1610,11.8,13.00元/500g,2175
